"","id","nX","N","degree","err_red","d","metric","cluster","time","mse_aces","bias_aces","mse_dea","bias_dea","time_dea"
"41",41,1,150,1,0.01,1,"mae",2,1.61999999999898,0.006,0.045,0.006,-0.053,0.0499999999992724
"42",42,1,150,1,0.01,1,"mae",3,0.889999999999418,0.001,0.014,0.001,-0.035,0.0600000000013097
"43",43,1,150,1,0.01,1,"mae",3,0.990000000001601,0.001,0.017,0.001,-0.031,0.0499999999992724
"44",44,1,150,1,0.01,1,"mae",3,0.920000000001892,0.002,0.024,0.003,-0.037,0.0499999999992724
"45",45,1,150,1,0.01,1,"mae",3,1,0.001,0.002,0.001,-0.022,0.0400000000008731
"46",46,1,150,1,0.01,1,"mae",3,1.32999999999811,0.003,0.022,0.002,-0.037,0.0599999999976717
"47",47,1,150,1,0.01,2,"mae",1,2.78000000000247,0.001,0.007,0.001,-0.029,0.0600000000013097
"48",48,1,150,1,0.01,2,"mae",3,1.29000000000087,0.002,-0.005,0.003,-0.036,0.0500000000029104
"49",49,1,150,1,0.01,1,"mae",3,0.930000000000291,0.001,0.018,0.004,-0.036,0.069999999999709
"50",50,1,150,1,0.01,1,"mae",3,0.870000000002619,0.001,0.015,0.002,-0.033,0.0499999999992724
